match_id,days_until_match,seat_zone,zone_historical_sales,ticket_price,ea_opponent_strength,web_visits,weather_forecast,is_weekday,is_international,opponent_tier,top_player_injured,league_winner_known,team_position,is_holiday,popular_concert_in_city,flights_to_barcelona_index,google_trends_index,internal_search_trends,social_media_sentiment,web_conversion_rate,zone_seats_availability,ticket_availability_pct,competitor_avg_price
2,57,VIP,0,131.96,77,5745,Sunny,True,False,B,False,True,1,False,False,23,20,497,0.13,0.0,500,1.0,153.44502596547372
2,56,VIP,0,306.79,77,7055,Sunny,True,False,B,False,True,3,False,False,20,20,726,0.13,0.0,500,1.0,276.92759731734185
2,55,VIP,0,326.56,77,5903,Sunny,True,False,B,False,True,2,False,False,20,20,622,0.01,0.0,500,1.0,366.32747679690937
2,54,VIP,0,321.76,77,6189,Sunny,True,False,B,False,True,3,False,False,20,20,701,0.07,0.0,500,1.0,328.4282638954205
2,53,VIP,0,342.67,77,6080,Windy,True,False,B,False,True,4,False,False,20,20,720,0.13,0.0,500,1.0,306.4958059672085
2,52,VIP,0,385.79,77,7879,Sunny,True,False,B,False,True,4,False,False,20,20,834,0.13,0.0,500,1.0,374.19347547464326
2,51,VIP,0,245.94,77,6712,Rain,True,False,B,False,True,1,False,False,22,20,623,0.13,0.0,500,1.0,228.79141862771735
2,50,VIP,0,190.84,77,8820,Windy,True,False,B,False,True,3,False,False,20,20,852,0.08,0.0,500,1.0,174.08344257504615
2,49,VIP,0,172.46,77,8055,Sunny,True,False,B,False,True,1,False,False,21,20,778,-0.0,0.0,500,1.0,198.348423139615
2,48,VIP,0,202.27,77,6174,Sunny,True,False,B,False,True,2,False,False,22,20,665,0.02,0.0,500,1.0,164.23006132142936
2,47,VIP,0,351.67,77,6930,Sunny,True,False,B,False,True,2,False,False,20,20,772,0.1,0.0,500,1.0,338.15744236205074
2,46,VIP,0,367.4,77,9056,Windy,True,False,B,False,True,4,True,False,20,20,1013,0.14,0.0,500,1.0,380.71789204320424
2,45,VIP,0,313.7,77,8851,Sunny,True,False,B,False,True,3,True,False,20,20,737,0.12,0.0,500,1.0,352.7939257029694
2,44,VIP,0,199.07,77,7770,Sunny,True,False,B,False,True,4,False,False,20,20,731,0.05,0.0,500,1.0,218.1968384539613
2,43,VIP,0,263.0,77,9089,Sunny,True,False,B,False,True,5,False,False,20,20,1040,0.15,0.0,500,1.0,297.5723360567786
2,42,VIP,0,130.12,77,9418,Sunny,True,False,B,False,True,5,False,False,20,21,760,0.11,0.0,500,1.0,151.54931444816432
2,41,VIP,0,222.24,77,7942,Sunny,True,False,B,False,True,2,False,False,20,20,688,0.07,0.0,500,1.0,180.87949234724312
2,40,VIP,0,199.02,77,7947,Sunny,True,False,B,False,True,2,False,False,20,21,772,0.03,0.0,500,1.0,225.10720509961698
2,39,VIP,0,218.49,77,8503,Sunny,True,False,B,False,True,1,False,False,20,20,990,-0.04,0.0,500,1.0,235.29719682481814
2,38,VIP,0,161.65,77,9349,Sunny,True,False,B,False,True,4,False,False,20,20,1025,0.05,0.0,500,1.0,158.8523898398783
2,37,VIP,0,307.8,77,10072,Sunny,True,False,B,False,True,4,False,False,20,20,993,0.09,0.0,500,1.0,288.15993187910243
2,36,VIP,0,298.99,77,10130,Sunny,True,False,B,False,True,4,False,False,28,25,1126,0.03,0.0,500,1.0,290.8811992234476
2,35,VIP,0,208.59,77,7592,Sunny,True,False,B,False,True,2,False,False,20,23,729,0.0,0.0,500,1.0,213.38772470325614
2,34,VIP,0,252.95,77,9626,Sunny,True,False,B,False,True,1,False,False,22,23,774,0.0,0.0,500,1.0,271.5931237953401
2,33,VIP,0,341.08,77,7269,Sunny,True,False,B,False,True,4,False,False,20,20,790,0.04,0.0,500,1.0,359.86370440340033
2,32,VIP,0,318.72,77,7616,Sunny,True,False,B,False,True,4,False,False,25,26,652,0.02,0.0,500,1.0,371.5704768579083
2,31,VIP,0,324.52,77,7995,Windy,True,False,B,False,True,1,False,False,20,20,819,0.17,0.0,500,1.0,304.8394486782036
2,30,VIP,0,297.81,77,9635,Sunny,True,False,B,False,True,3,False,False,24,25,992,0.11,0.0,500,1.0,316.1385663365051
2,29,VIP,0,307.27,77,8342,Sunny,True,False,B,False,True,1,False,False,20,20,901,-0.03,0.0,500,1.0,305.6859088913272
2,28,VIP,0,228.93,77,10875,Sunny,True,False,B,False,True,1,False,False,20,21,1146,0.02,0.0,500,1.0,196.11605149051073
2,27,VIP,0,272.79,77,9172,Sunny,True,False,B,False,True,3,False,False,25,27,892,0.08,0.0,500,1.0,325.47142446310363
2,26,VIP,0,299.98,77,11056,Windy,True,False,B,False,True,1,False,False,20,25,1257,0.06,0.0,500,1.0,249.36425875296783
2,25,VIP,0,143.61,77,11527,Sunny,True,False,B,False,True,2,False,False,25,26,1109,0.16,0.0,500,1.0,123.10681024290024
2,24,VIP,0,283.28,77,9052,Sunny,True,False,B,False,True,2,False,False,34,31,1037,0.16,0.0,500,1.0,296.7259151782306
2,23,VIP,0,352.39,77,12848,Sunny,True,False,B,False,True,2,False,False,26,29,1359,0.03,0.0,500,1.0,284.17803711130773
2,22,VIP,0,328.97,77,12372,Rain,True,False,B,False,True,3,False,True,28,25,1138,-0.03,0.0,500,1.0,344.7997772594951
2,21,VIP,0,333.87,77,9348,Sunny,True,False,B,False,True,3,False,True,32,28,916,0.09,0.0,500,1.0,327.7669749052225
2,20,VIP,0,150.82,77,11334,Windy,True,False,B,False,True,2,False,True,21,26,1128,0.08,0.0,500,1.0,172.50156342005525
2,19,VIP,0,182.1,77,11105,Sunny,True,False,B,False,True,1,False,False,28,28,1262,0.07,0.0,500,1.0,193.06551196927336
2,18,VIP,0,305.84,77,12983,Windy,True,False,B,False,True,3,False,False,30,33,1405,0.1,0.0,500,1.0,355.716516379121
2,17,VIP,1,151.8,77,14391,Sunny,True,False,B,False,True,1,False,False,36,32,1334,0.05,6.948787436109458e-05,500,1.0,132.31747739731838
2,16,VIP,0,321.28,77,11985,Windy,True,False,B,False,True,3,False,False,37,35,1274,0.1,0.0,499,0.998,365.9985776093451
2,15,VIP,0,264.92,77,11534,Rain,True,False,B,False,True,2,False,False,32,28,946,0.11,0.0,499,0.998,283.40960659071646
2,14,VIP,1,199.08,77,11653,Windy,True,False,B,False,True,3,False,False,23,27,1361,0.12,8.581481162912428e-05,499,0.998,209.20128730463935
2,13,VIP,1,146.02,77,15816,Sunny,True,False,B,False,True,3,False,False,32,29,1376,0.08,6.322711178153597e-05,498,0.996,133.61733970884512
2,12,VIP,0,258.86,77,14235,Sunny,True,False,B,False,True,3,False,False,29,32,1280,0.03,0.0,497,0.994,249.1513403465053
2,11,VIP,0,316.65,77,12554,Sunny,True,False,B,False,True,2,False,False,29,30,1205,0.06,0.0,497,0.994,302.7850887375061
2,10,VIP,0,251.65,77,17609,Sunny,True,False,B,False,True,2,False,False,45,45,1755,-0.02,0.0,497,0.994,209.9340101024009
2,9,VIP,0,366.15,77,18118,Sunny,True,False,B,False,True,1,False,False,41,36,1553,0.04,0.0,497,0.994,380.8795148288353
2,8,VIP,1,199.72,77,15803,Windy,True,False,B,False,True,3,False,False,46,40,1710,0.03,6.327912421291659e-05,497,0.994,187.36903482185465
2,7,VIP,1,337.77,77,19589,Sunny,True,False,B,False,True,2,True,False,36,34,1615,0.16,5.104905814227122e-05,496,0.992,276.2818399529262
2,6,VIP,0,348.26,77,17184,Sunny,True,False,B,False,True,3,True,False,37,34,1672,0.07,0.0,495,0.99,333.04049696797676
2,5,VIP,1,208.18,77,15852,Sunny,True,False,B,False,True,3,False,False,36,46,1870,0.05,6.308352257992155e-05,495,0.99,237.8815045739709
2,4,VIP,1,180.09,77,18569,Windy,True,False,B,False,True,1,False,False,47,41,2088,0.12,5.385319618429354e-05,494,0.988,164.65204254651374
2,3,VIP,1,189.82,77,15457,Sunny,True,False,B,False,True,2,False,False,65,55,1402,0.13,6.469560716408775e-05,493,0.986,162.40877308800373
2,2,VIP,1,299.69,77,23530,Sunny,True,False,B,False,True,2,False,False,44,41,2419,0.11,4.2498937524755676e-05,492,0.984,357.27963266250225
2,1,VIP,1,256.89,77,20889,Sunny,True,False,B,False,True,1,True,False,54,55,2190,0.17,4.787208578448599e-05,491,0.982,246.7021765793155
2,0,VIP,0,361.84,77,17906,Rain,True,False,B,False,True,3,True,False,57,50,1651,0.1,0.0,490,0.98,357.4129919260217
2,90,Lateral,7,78.75,77,5237,Sunny,True,False,B,False,True,4,False,False,20,20,467,-0.03,0.0013366431160327203,8000,1.0,72.24503326175605
2,89,Lateral,6,91.58,77,6125,Rain,True,False,B,False,True,2,False,False,22,20,630,0.02,0.0009795918365747606,7993,0.9991,99.35330316565111
2,88,Lateral,5,101.68,77,6803,Windy,True,False,B,False,True,3,False,False,20,20,704,-0.03,0.0007349698661274482,7987,0.9984,117.54765229733817
2,87,Lateral,6,81.47,77,7014,Sunny,True,False,B,False,True,2,False,False,21,20,638,0.05,0.0008554319930345834,7982,0.9978,75.60966028866835
2,86,Lateral,6,87.96,77,6408,Rain,True,False,B,False,True,5,False,False,20,20,731,0.01,0.0009363295878688624,7976,0.997,102.26710224992021
2,85,Lateral,4,164.87,77,5461,Sunny,True,False,B,False,True,5,False,False,20,20,598,-0.04,0.0007324665810781053,7970,0.9962,140.78253826230397
2,84,Lateral,6,93.0,77,5903,Sunny,True,False,B,False,True,5,False,False,21,20,630,0.06,0.0010164323223756679,7966,0.9958,103.50222833293525
2,83,Lateral,7,66.01,77,5741,Rain,True,False,B,False,True,4,False,False,20,20,657,0.05,0.001219299773346229,7960,0.995,70.93121809313783
2,82,Lateral,3,162.07,77,5727,Sunny,True,False,B,False,True,4,False,False,20,20,639,-0.04,0.0005238344682165472,7953,0.9941,138.04974840313244
2,81,Lateral,4,164.53,77,7607,Sunny,True,False,B,False,True,1,False,False,20,20,818,0.09,0.0005258314709444155,7950,0.9938,184.71046533572314
2,80,Lateral,3,163.17,77,6600,Sunny,True,False,B,False,True,3,False,False,21,20,574,-0.03,0.000454545454476584,7946,0.9932,193.01802769185224
2,79,Lateral,4,174.65,77,6260,Sunny,True,False,B,False,True,3,False,False,23,20,618,0.02,0.0006389776356806744,7943,0.9929,145.64429236613395
2,78,Lateral,5,133.48,77,6319,Sunny,True,False,B,False,True,1,False,False,23,20,680,0.04,0.0007912644404508206,7939,0.9924,147.28476686027005
2,77,Lateral,6,88.84,77,6907,Sunny,True,False,B,False,True,3,False,False,20,20,644,0.01,0.0008686839436993363,7934,0.9918,84.82252130562203
2,76,Lateral,6,92.7,77,5251,Sunny,True,False,B,False,True,5,False,False,20,20,461,0.04,0.001142639497021017,7928,0.991,102.66443592776704
2,75,Lateral,6,79.21,77,5333,Sunny,True,False,B,False,True,2,False,False,20,20,603,0.14,0.001125070316683842,7922,0.9902,80.48189981641225
2,74,Lateral,5,160.95,77,6827,Windy,True,False,B,False,True,2,False,False,21,20,771,0.12,0.0007323861138520014,7916,0.9895,156.79016664569963
2,73,Lateral,4,175.6,77,6623,Sunny,True,False,B,False,True,1,False,False,20,20,555,0.04,0.0006039559111272904,7911,0.9889,194.42387573868322
2,72,Lateral,4,173.49,77,6055,Sunny,True,False,B,False,True,4,False,False,20,20,538,-0.03,0.000660611065126241,7907,0.9884,160.19660749519647
2,71,Lateral,4,186.4,77,6626,Windy,True,False,B,False,True,1,False,False,20,20,535,-0.03,0.000603682462933341,7903,0.9879,188.0472828905621
2,70,Lateral,3,176.17,77,5958,Windy,True,False,B,False,True,3,False,False,21,20,591,0.17,0.0005035246726244504,7899,0.9874,159.9671741074328
2,69,Lateral,7,106.25,77,7509,Windy,True,False,B,False,True,5,False,False,20,20,683,0.13,0.00093221467559832,7896,0.987,125.0022361390358
2,68,Lateral,5,148.86,77,6864,Windy,True,False,B,False,True,4,False,False,21,20,617,-0.04,0.000728438228332104,7889,0.9861,171.2562405850696
2,67,Lateral,5,132.14,77,7836,Sunny,True,False,B,False,True,1,False,False,20,20,908,0.16,0.0006380806533131597,7884,0.9855,137.13468195133524
2,66,Lateral,5,123.11,77,6653,Sunny,True,False,B,False,True,5,False,False,20,20,712,0.0,0.000751540658236654,7879,0.9849,129.57704676751544
2,65,Lateral,3,176.24,77,6773,Sunny,True,False,B,False,True,4,False,False,21,20,555,-0.02,0.00044293518375270407,7874,0.9842,196.40894063026795
2,64,Lateral,5,102.37,77,7860,Windy,True,False,B,False,True,4,False,False,20,20,938,0.08,0.0006361323154406956,7871,0.9839,98.81015592496597
2,63,Lateral,5,169.13,77,7507,Windy,True,False,B,False,True,1,False,False,20,20,727,0.03,0.0006660450245549427,7866,0.9832,179.30938751961403
2,62,Lateral,6,99.66,77,6515,Sunny,True,False,B,False,True,4,False,False,21,20,547,-0.01,0.0009209516498970143,7861,0.9826,84.70844791110999
2,61,Lateral,4,142.84,77,7631,Rain,True,False,B,False,True,4,False,False,21,20,665,0.16,0.0005241776961703344,7855,0.9819,135.3881945173202
2,60,Lateral,7,89.9,77,8049,Windy,True,False,B,False,True,2,False,False,22,20,738,-0.01,0.0008696732512275222,7851,0.9814,77.58015127552429
2,59,Lateral,5,152.74,77,7431,Sunny,True,False,B,False,True,2,False,False,22,20,735,0.16,0.0006728569505217524,7844,0.9805,152.5956088655764
2,58,Lateral,8,66.18,77,8325,Rain,True,False,B,False,True,1,False,False,22,20,750,0.15,0.0009609609608455302,7839,0.9799,65.94364293464481
2,57,Lateral,3,178.58,77,6213,Sunny,True,False,B,False,True,1,False,False,20,20,654,0.11,0.0004828585223752038,7831,0.9789,191.7103287614108
2,56,Lateral,4,172.2,77,8398,Sunny,True,False,B,False,True,4,False,False,20,20,852,0.1,0.0004763038818199209,7828,0.9785,140.84618320832016
2,55,Lateral,6,95.12,77,8183,Sunny,True,False,B,False,True,2,False,False,20,20,717,-0.03,0.0007332274226160054,7824,0.978,78.48942806943651
2,54,Lateral,7,110.12,77,6018,Sunny,True,False,B,False,True,5,False,False,20,20,678,0.16,0.001163177135067601,7818,0.9772,104.12607688922645
2,53,Lateral,5,130.02,77,7170,Sunny,True,False,B,False,True,1,False,False,22,20,618,0.06,0.0006973500696377475,7811,0.9764,152.6308287748432
2,52,Lateral,7,82.37,77,7682,Sunny,True,False,B,False,True,4,False,False,20,20,688,0.13,0.0009112210360698749,7806,0.9758,97.25740595502887
2,51,Lateral,7,71.37,77,6773,Rain,True,False,B,False,True,2,False,False,22,20,635,0.03,0.0010335154287563096,7799,0.9749,62.9849310318542
2,50,Lateral,8,73.72,77,7503,Windy,True,False,B,False,True,5,False,False,22,20,697,0.08,0.0010662401704563187,7792,0.974,80.11295391182742
2,49,Lateral,8,82.66,77,6035,Rain,True,False,B,False,True,5,False,False,23,20,500,-0.01,0.0013256006625806793,7784,0.973,71.00552370262277
2,48,Lateral,6,148.81,77,6613,Sunny,True,False,B,False,True,2,False,False,21,20,541,0.11,0.0009073037954170114,7776,0.972,127.8551183707177
2,47,Lateral,9,68.32,77,6906,Sunny,True,False,B,False,True,5,False,False,20,20,621,0.13,0.0013032145958147676,7770,0.9712,59.55622280423986
2,46,Lateral,8,98.76,77,7216,Sunny,True,False,B,False,True,5,True,False,20,20,615,0.08,0.0011086474499572272,7761,0.9701,87.0304355696393
2,45,Lateral,6,98.42,77,6256,Sunny,True,False,B,False,True,1,True,False,20,20,524,0.13,0.0009590792837341625,7753,0.9691,84.6951954199595
2,44,Lateral,5,144.32,77,7482,Sunny,True,False,B,False,True,5,False,False,20,20,607,0.07,0.0006682705158155212,7747,0.9684,163.2434545307064
2,43,Lateral,7,117.56,77,9106,Sunny,True,False,B,False,True,5,False,False,20,20,986,0.05,0.0007687239182112098,7742,0.9677,112.4004478714141
2,42,Lateral,6,155.65,77,7242,Sunny,True,False,B,False,True,2,False,False,23,20,685,-0.03,0.0008285004141358049,7735,0.9669,126.62728200914573
2,41,Lateral,6,135.45,77,8210,Rain,True,False,B,False,True,4,False,False,22,22,773,0.13,0.0007308160778646996,7729,0.9661,136.58771986613687
2,40,Lateral,5,169.9,77,7911,Sunny,True,False,B,False,True,1,False,False,20,20,801,0.14,0.0006320313486750054,7723,0.9654,186.55868449894268
2,39,Lateral,6,150.94,77,6888,Rain,True,False,B,False,True,5,False,False,25,23,688,0.15,0.0008710801392463588,7718,0.9647,152.2972823096522
2,38,Lateral,10,77.1,77,8992,Sunny,True,False,B,False,True,2,False,False,24,25,1008,-0.01,0.0011120996440044373,7712,0.964,80.77924815719179
2,37,Lateral,9,77.83,77,10120,Windy,True,False,B,False,True,4,False,False,20,20,1196,0.16,0.0008893280631532284,7702,0.9627,80.94953287613681
2,36,Lateral,5,165.83,77,10353,Sunny,True,False,B,False,True,3,False,False,25,25,938,0.15,0.00048295180136357073,7693,0.9616,190.94131105863303
2,35,Lateral,7,111.54,77,7246,Sunny,True,False,B,False,True,2,False,False,20,21,868,0.01,0.0009660502344788779,7688,0.961,109.42592443230637
2,34,Lateral,7,139.6,77,10230,Windy,True,False,B,False,True,2,False,False,23,21,839,0.04,0.0006842619745176674,7681,0.9601,117.71074734965082
2,33,Lateral,7,156.42,77,7772,Sunny,True,False,B,False,True,4,False,False,20,23,668,0.15,0.0009006690683349628,7674,0.9593,184.93786527227087
2,32,Lateral,7,128.73,77,7727,Sunny,True,False,B,False,True,1,False,False,25,21,894,0.04,0.0009059143262707501,7667,0.9584,105.89666207337723
2,31,Lateral,10,66.81,77,9299,Sunny,True,False,B,False,True,4,False,False,24,24,1048,-0.02,0.0010753844498252087,7660,0.9575,74.09802639318936
2,30,Lateral,6,172.72,77,10256,Sunny,True,False,B,False,True,3,False,False,25,26,1097,0.0,0.0005850234008789953,7650,0.9563,138.74630048022243
2,29,Lateral,13,64.66,77,11325,Windy,True,False,B,False,True,1,False,False,23,22,1334,0.02,0.0011479028696558143,7644,0.9555,61.03853643704574
2,28,Lateral,13,74.36,77,9844,Sunny,True,False,B,False,True,3,False,False,30,29,942,-0.02,0.0013206013814180617,7631,0.9539,81.2650982634661
2,27,Lateral,10,95.64,77,9841,Windy,True,False,B,False,True,2,False,False,23,22,815,0.09,0.0010161568945212724,7618,0.9523,85.22143061377108
2,26,Lateral,8,154.25,77,9087,Windy,True,False,B,False,True,2,False,False,26,28,942,0.14,0.0008803785626851129,7608,0.951,135.69175677416732
2,25,Lateral,11,100.82,77,10552,Sunny,True,False,B,False,True,3,False,False,33,29,910,-0.02,0.0010424564062696687,7600,0.95,84.1910161136278
2,24,Lateral,13,86.11,77,12337,Sunny,True,False,B,False,True,2,False,False,25,24,1388,0.13,0.001053740779682764,7589,0.9486,93.65296158456628
2,23,Lateral,8,149.74,77,10757,Rain,True,False,B,False,True,1,False,False,24,27,1228,0.13,0.0007437017755188526,7576,0.947,150.64056747847346
2,22,Lateral,13,65.95,77,11802,Sunny,True,False,B,False,True,2,False,True,28,24,1006,0.08,0.001101508218852609,7568,0.946,62.55929575540974
2,21,Lateral,11,105.62,77,13154,Sunny,True,False,B,False,True,3,False,True,35,31,1174,0.14,0.0008362475292050898,7555,0.9444,101.97437373477057
2,20,Lateral,11,110.2,77,12617,Sunny,True,False,B,False,True,2,False,True,39,34,1413,0.08,0.0008718395814479005,7544,0.943,102.67938481900298
2,19,Lateral,9,146.39,77,13735,Sunny,True,False,B,False,True,1,False,False,24,24,1118,0.04,0.0006552602838984157,7533,0.9416,173.3655741073915
2,18,Lateral,18,63.26,77,13703,Windy,True,False,B,False,True,1,False,False,25,32,1362,0.09,0.001313580967575452,7524,0.9405,66.3895045741967
2,17,Lateral,8,162.22,77,10154,Sunny,True,False,B,False,True,1,False,False,39,33,1022,0.16,0.0007878668504246733,7506,0.9383,148.4738012783971
2,16,Lateral,12,105.49,77,12579,Sunny,True,False,B,False,True,3,False,False,39,34,1301,0.05,0.000953970903811593,7498,0.9373,90.69665856623566
2,15,Lateral,17,74.87,77,15055,Sunny,True,False,B,False,True,3,False,False,33,37,1712,0.09,0.0011291929590747797,7486,0.9357,64.37092035117496
2,14,Lateral,11,137.85,77,13007,Sunny,True,False,B,False,True,3,False,False,30,28,1468,-0.02,0.0008456984699895672,7469,0.9336,150.28966093973114
2,13,Lateral,10,169.23,77,16837,Sunny,True,False,B,False,True,3,False,False,32,40,1840,0.1,0.0005939300350065968,7458,0.9323,183.52031063220906
2,12,Lateral,13,157.3,77,13328,Sunny,True,False,B,False,True,3,False,False,45,40,1538,0.13,0.0009753901559892414,7448,0.931,126.25708087501769
2,11,Lateral,14,146.77,77,15522,Sunny,True,False,B,False,True,3,False,False,37,44,1802,0.09,0.0009019456255056084,7435,0.9294,122.41776870711455
2,10,Lateral,14,110.41,77,13897,Sunny,True,False,B,False,True,1,False,False,40,39,1305,0.1,0.0010074116715113038,7421,0.9276,94.81498404209913
2,9,Lateral,19,89.79,77,13885,Windy,True,False,B,False,True,1,False,False,50,46,1523,0.12,0.0013683831471826876,7407,0.9259,103.37273808842059
2,8,Lateral,14,167.24,77,17475,Sunny,True,False,B,False,True,3,False,False,29,35,1907,0.14,0.0008011444920857714,7388,0.9235,151.91194902903322
2,7,Lateral,21,94.3,77,14159,Sunny,True,False,B,False,True,1,True,False,36,36,1308,0.12,0.0014831555899792953,7374,0.9217,85.17715759379472
2,6,Lateral,23,73.25,77,18680,Sunny,True,False,B,False,True,2,True,False,35,40,2212,0.11,0.001231263383231731,7353,0.9191,80.4041894221922
2,5,Lateral,21,94.54,77,20084,Sunny,True,False,B,False,True,2,False,False,36,44,2355,0.13,0.0010456084444808997,7330,0.9163,103.06892533369403
2,4,Lateral,12,179.53,77,21347,Sunny,True,False,B,False,True,3,False,False,48,46,2539,0.14,0.0005621398791135925,7309,0.9136,200.5587355275352
2,3,Lateral,21,99.24,77,22091,Sunny,True,False,B,False,True,3,False,False,47,41,2312,0.14,0.0009506133719184006,7297,0.9121,90.3942913622459
2,2,Lateral,22,132.93,77,17544,Sunny,True,False,B,False,True,3,False,False,36,46,2017,0.05,0.0012539899680087784,7276,0.9095,143.47662749172736
2,1,Lateral,20,122.76,77,22423,Windy,True,False,B,False,True,3,True,False,45,54,1892,-0.01,0.0008919413102220068,7254,0.9067,137.43144908446035
2,0,Lateral,16,156.77,77,17150,Sunny,True,False,B,False,True,1,True,False,49,53,1846,0.12,0.000932944606359595,7234,0.9042,143.03929400388745
2,90,Corner,3,105.67,77,5245,Sunny,True,False,B,False,True,1,False,False,20,20,599,0.16,0.0005719733078032463,6000,1.0,85.84499170503845
2,89,Corner,3,81.39,77,5126,Sunny,True,False,B,False,True,3,False,False,20,20,474,0.02,0.0005852516580988584,5997,0.9995,94.52136847403062
2,88,Corner,3,105.04,77,5518,Sunny,True,False,B,False,True,3,False,False,22,20,550,0.1,0.0005436752445553324,5994,0.999,122.94881294138283
2,87,Corner,3,101.49,77,5371,Sunny,True,False,B,False,True,5,False,False,20,20,455,0.13,0.0005585552037686547,5991,0.9985,100.90044533613991
2,86,Corner,3,102.21,77,5789,Windy,True,False,B,False,True,5,False,False,21,20,678,0.14,0.0005182242182556185,5988,0.998,90.86246293425589
2,85,Corner,4,80.1,77,5929,Rain,True,False,B,False,True,4,False,False,21,20,576,0.16,0.0006746500251855877,5985,0.9975,86.3371238647264
2,84,Corner,3,114.4,77,6095,Sunny,True,False,B,False,True,4,False,False,20,20,543,0.11,0.0004922067267445107,5981,0.9968,128.14441430261382
2,83,Corner,3,107.26,77,5510,Sunny,True,False,B,False,True,1,False,False,23,20,652,0.14,0.000544464609701549,5978,0.9963,94.2529865245665
2,82,Corner,2,139.34,77,6452,Sunny,True,False,B,False,True,4,False,False,20,20,679,0.09,0.0003099814010678888,5975,0.9958,158.44799029828698
2,81,Corner,4,82.06,77,6861,Sunny,True,False,B,False,True,5,False,False,20,20,584,0.05,0.0005830053927149096,5973,0.9955,80.93007614821353
2,80,Corner,5,74.68,77,6888,Sunny,True,False,B,False,True,2,False,False,20,20,627,0.09,0.0007259001160386324,5969,0.9948,84.67138554493893
2,79,Corner,2,124.05,77,6675,Sunny,True,False,B,False,True,1,False,False,21,20,599,0.11,0.00029962546811990626,5964,0.994,128.6021822007997
2,78,Corner,4,65.13,77,5428,Sunny,True,False,B,False,True,5,False,False,21,20,616,0.01,0.00073691967561958,5962,0.9937,66.27606713444925
2,77,Corner,4,74.15,77,5667,Windy,True,False,B,False,True,3,False,False,20,20,550,0.06,0.0007058408327676299,5958,0.993,79.7609217002914
2,76,Corner,6,46.87,77,7569,Sunny,True,False,B,False,True,5,False,False,20,20,831,0.15,0.0007927070946237671,5954,0.9923,43.19045918013261
2,75,Corner,5,55.01,77,6907,Sunny,True,False,B,False,True,4,False,False,20,20,589,0.11,0.0007239032864161136,5948,0.9913,60.650174155514826
2,74,Corner,2,138.78,77,5854,Sunny,True,False,B,False,True,2,False,False,20,20,667,0.05,0.0003416467372152978,5943,0.9905,116.39028224040185
2,73,Corner,5,73.7,77,5661,Sunny,True,False,B,False,True,1,False,False,20,20,604,0.02,0.0008832361771978031,5941,0.9902,62.34304374330073
2,72,Corner,6,50.89,77,5470,Windy,True,False,B,False,True,3,False,False,20,20,628,0.09,0.001096892138739142,5936,0.9893,59.65448126538899
2,71,Corner,4,104.58,77,6175,Sunny,True,False,B,False,True,3,False,False,20,20,656,-0.03,0.0006477732792473241,5930,0.9883,89.82470037792098
2,70,Corner,2,136.32,77,5738,Sunny,True,False,B,False,True,5,False,False,23,20,663,0.04,0.00034855350290195997,5926,0.9877,114.11235596699389
2,69,Corner,3,120.9,77,7386,Sunny,True,False,B,False,True,5,False,False,20,20,802,0.1,0.0004061738423495567,5924,0.9873,120.51728930886239
2,68,Corner,4,85.4,77,7791,Sunny,True,False,B,False,True,2,False,False,21,20,697,0.12,0.000513412912268847,5921,0.9868,100.44141304410562
2,67,Corner,4,80.04,77,5799,Sunny,True,False,B,False,True,3,False,False,22,20,494,0.1,0.0006897740988636361,5917,0.9862,91.74165194518483
2,66,Corner,2,132.42,77,7937,Sunny,True,False,B,False,True,2,False,False,20,20,912,0.04,0.0002519843769368799,5913,0.9855,153.67083076984952
2,65,Corner,3,112.3,77,6063,Sunny,True,False,B,False,True,5,False,False,21,20,485,0.12,0.0004948045521202697,5911,0.9852,113.06566036485137
2,64,Corner,3,109.06,77,6908,Rain,True,False,B,False,True,5,False,False,20,20,673,0.06,0.00043427909663661275,5908,0.9847,109.15807769117629
2,63,Corner,4,69.79,77,5669,Sunny,True,False,B,False,True,3,False,False,20,20,470,0.1,0.0007055918150104794,5905,0.9842,74.0651565224863
2,62,Corner,2,138.7,77,7721,Sunny,True,False,B,False,True,2,False,False,20,20,630,0.09,0.0002590338038778612,5901,0.9835,164.22713147495216
2,61,Corner,2,127.66,77,7787,Windy,True,False,B,False,True,1,False,False,20,20,670,0.06,0.0002568383202444024,5899,0.9832,143.1843989114908
2,60,Corner,5,67.37,77,8163,Sunny,True,False,B,False,True,2,False,False,20,20,755,0.04,0.000612519906821938,5897,0.9828,69.17179931495698
2,59,Corner,5,88.39,77,6796,Windy,True,False,B,False,True,1,False,False,20,20,696,0.05,0.0007357268980671385,5892,0.982,76.03674821552438
2,58,Corner,5,56.18,77,6943,Sunny,True,False,B,False,True,4,False,False,20,20,662,0.07,0.0007201497910528374,5887,0.9812,51.92677554916222
2,57,Corner,3,104.32,77,5849,Sunny,True,False,B,False,True,5,False,False,20,20,657,0.06,0.0005129081893463996,5882,0.9803,124.07504001344525
2,56,Corner,4,80.48,77,7522,Rain,True,False,B,False,True,1,False,False,20,20,802,0.0,0.0005317734644334255,5879,0.9798,75.45172667201514
2,55,Corner,5,90.72,77,7257,Sunny,True,False,B,False,True,4,False,False,23,20,702,0.11,0.0006889899406519236,5875,0.9792,89.38329921934769
2,54,Corner,5,78.44,77,7877,Sunny,True,False,B,False,True,4,False,False,20,20,770,0.16,0.0006347594260968948,5870,0.9783,86.98547016299467
